delivery_date,order_id,order_date,shop_id,route_plan_id,depot_id,route_id,order_status,amount,weight
2026-01-02,81823f94-9cbf-4625-a899-bbb3f67e5bc4,2025-12-31,8d3352a6-d55d-43a4-910a-687c69d1e7bd,792f6ced-e7c6-4d00-9f03-6c18fbec8283,ebed2404-4068-4d15-849e-75e578bc4e55,4c2cad0f-1672-4ad7-a915-c94f5e8424ca,True,968.0,26.0
2026-01-02,4287690b-9c4e-4675-9ccb-54115b5c7f32,2025-12-31,a957784b-d5de-4766-b48e-87ffd99bf147,60b91912-c340-4045-ace6-ce99f7f58edf,67f10a70-7093-47d7-9a5d-17f0f331e584,361537d4-fe12-4101-bd0c-35d7b57a96b6,True,0.0,0.0
2026-01-02,38ed8687-84cd-4fcc-bfb2-0a631c4b19d7,2025-12-31,14423a0d-1383-4dd1-805b-a39e2bf16224,030e637c-2785-48a6-9d72-0ca663b3457d,f80fee38-9a1a-4191-90f5-153687255446,2bc68658-8279-4bb8-b5d5-d02a20d1ac57,True,13832.0,192.0
2026-01-02,31607e83-4acf-4997-8164-af7c4686f8b2,2025-12-31,28a14594-9b79-4f81-83ed-4cf90d179a2c,995dd2d2-369f-40ed-b62f-330d6bdc24f0,ebed2404-4068-4d15-849e-75e578bc4e55,41e901de-4225-4016-8710-ec0036fb4bb9,True,9971.0,61.42
2026-01-02,29d76224-bbde-4799-99b1-6f20483a4f7b,2025-12-31,c0dec705-c746-4dd3-a53f-6566a283af2a,829efa4e-13fa-477a-bd8e-df2a190fc20f,5b2d745a-c125-432c-93ca-fb629957e2d4,00d7a3ea-7667-4f2c-a51d-e011c6f1bcc5,True,2615.0,10.9
2026-01-02,22589737-8609-48c0-8241-25f254f3f1c2,2025-12-31,5991158a-de08-429d-a6b9-d56085df164c,8a302341-b736-414e-b076-883ee3cef82b,db01133e-0d9c-4898-8812-320f02883291,0ecfa030-8f5f-40cd-b4d5-f7527196b4b9,True,6285.0,29.68
2026-01-02,d53afe99-12be-4556-b206-9600162a1bbf,2026-01-01,2e7d41dc-ba3e-4187-8448-6ec87e31e28a,563e0277-7690-475f-9eb9-c3f5eee89eee,790ee6ba-e7d5-4743-ac10-e88636792a60,66008fa3-723c-401e-bb0a-d31e54472146,True,339.0,0.8
2026-01-02,d731122e-a929-4440-bc96-47070f5e42e7,2026-01-01,418bd296-9aa4-440e-9858-e8b32fcf2f1c,cd7d7326-ef20-4d34-94e4-d1af528e8f09,db01133e-0d9c-4898-8812-320f02883291,cb98bcf6-040a-4e00-964c-e0c9692588e8,True,5112.0,33.4
2026-01-02,db9e1fbc-2b8b-434a-9b8e-3439ac54b1e2,2026-01-01,90db65e3-64dc-4d13-bfa7-26037ec84323,60b91912-c340-4045-ace6-ce99f7f58edf,67f10a70-7093-47d7-9a5d-17f0f331e584,f6c0d941-bf97-405a-bf6b-71256c335dcb,True,1627.0,7.02
2026-01-02,de4acb17-c020-438e-920d-85a713cdf41c,2026-01-01,ee815289-6844-48e6-93ba-9b588c23231f,3316f6f2-a138-4ef5-a9d6-b62ceb609fd4,f80fee38-9a1a-4191-90f5-153687255446,b64fc5cb-e6d4-467a-b7d7-2a89f4ea7546,True,4549.0,20.0
2026-01-02,e12457d8-72df-4b35-9d49-e3aaa47616b9,2026-01-01,45cb45d8-f1ad-4142-a5b6-1bdda0353409,cd8192be-5f84-443b-ad95-47defa5dc197,2da4f36b-0634-4616-8649-c74f1b7f9ae6,eb02da92-1ee8-4e84-86fe-a9f4b42b21fb,True,5962.0,26.42
2026-01-02,f488f47b-7096-45da-8e08-f273356c2c15,2026-01-01,c21aae44-3a1e-4bda-839f-ed6d15314793,995dd2d2-369f-40ed-b62f-330d6bdc24f0,ebed2404-4068-4d15-849e-75e578bc4e55,6a9cfdbb-6da0-4a76-a28d-40121cce78bb,True,5336.0,45.24999999999999
2026-01-02,e61ba560-f341-4eb9-9ed2-b0fae17ba951,2026-01-01,97c23ff9-1884-46a1-9032-1b9682dff15a,cd8192be-5f84-443b-ad95-47defa5dc197,2da4f36b-0634-4616-8649-c74f1b7f9ae6,3e293bd9-cd84-4f30-a9be-d59d3b19ea7c,True,8134.0,74.96
2026-01-02,b2c0fd60-a192-4580-becb-36d7dfff9a6d,2025-12-31,c1029bbf-7ad5-4551-b7e8-d4b4fc357b8d,3316f6f2-a138-4ef5-a9d6-b62ceb609fd4,f80fee38-9a1a-4191-90f5-153687255446,f5cb750d-b5c5-4c3f-8221-a83bbbff3fb7,True,1315.0,9.64
2026-01-02,e232fc6a-88c5-4f9e-9ab7-d087fbcdc8ea,2026-01-01,62586173-d27a-4433-87b4-2dcd5ab23b9c,8a302341-b736-414e-b076-883ee3cef82b,db01133e-0d9c-4898-8812-320f02883291,0ecfa030-8f5f-40cd-b4d5-f7527196b4b9,True,10733.0,66.6
2026-01-02,e2195a98-df23-46af-a95f-98da6a8fbc28,2026-01-01,763b9e27-e121-4343-a583-2cb12aa46f15,42a8948d-0a77-4838-b721-a7a9ad2fe2ab,21ee323a-6149-4310-908e-74a72cd6cb09,62790b65-5446-4433-abac-0b4ac0ec9585,True,12091.0,45.769999999999996
2026-01-02,fe618483-83ab-47e1-bc5c-33a07771c8ed,2026-01-01,07dbe4a1-2e12-4308-8fbf-8e6f355feb0c,57e12be1-b19e-4396-b35a-4ef6a86179e1,790ee6ba-e7d5-4743-ac10-e88636792a60,4f87d3fa-208f-4cb6-9e99-2713aecd8e09,True,339.0,0.8
2026-01-02,40499dba-0aff-4409-a2d3-3afabf233dd4,2025-12-31,a72b640b-be92-405f-be3f-c7ad13ad013d,ba6ab9fd-c334-40ee-a914-057d32e3fc51,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,f70c8ef2-5b0a-4aed-82ab-c233eefde338,True,2628.0,26.4
2026-01-02,6b18acf0-52ca-4805-a108-63d4b2c26df5,2025-12-31,4e71854e-157c-4eec-abe4-1f7c52c832ac,,cfb8d4a0-1784-4c86-a234-f6326643faec,afb7b9e5-a928-48f9-9f8a-bb689b671c39,True,11500.0,116.0
2026-01-02,dbcdb88f-e02b-4bd6-ab3a-425741c369a1,2026-01-01,2b5481ad-f615-446b-b182-c14faabe1c60,cba44686-1fab-4f3b-932e-f1030bb59ca5,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2,60854a1c-a68d-47c2-bc6a-4f14ab161c10,True,6190.0,48.0
2026-01-02,6217a582-0f99-4a72-b6db-7a7000bd9225,2026-01-01,46936738-3e3c-4408-9e6d-23cb5f68de34,e002de38-d8c6-424e-821e-7505149aeb7e,67f10a70-7093-47d7-9a5d-17f0f331e584,3beb9e97-76e2-4d6c-9d3d-277370381f75,True,8700.0,61.2
2026-01-02,564e4709-3cc9-42be-8b85-b656a105fbf9,2026-01-01,0bc61487-28a3-4396-9371-a41d6b2db6e3,829efa4e-13fa-477a-bd8e-df2a190fc20f,5b2d745a-c125-432c-93ca-fb629957e2d4,68f5950e-3a8e-4823-8849-f982a91e9a63,True,5168.0,24.8
2026-01-02,560b7aaf-b8b6-442f-ad44-5a7c71301ff2,2026-01-01,f5cb58de-9b86-48bd-b095-45734a027930,42a8948d-0a77-4838-b721-a7a9ad2fe2ab,21ee323a-6149-4310-908e-74a72cd6cb09,62790b65-5446-4433-abac-0b4ac0ec9585,True,4549.0,20.0
2026-01-03,b3f0bcc0-10ca-4ab3-869a-db9252bc783d,2026-01-02,fbbf1a7f-a626-4ba2-a6ff-c8c1201379c0,4316c0a7-891d-44da-985b-3dade15cf2ab,790ee6ba-e7d5-4743-ac10-e88636792a60,2b821c38-4de6-47b6-8593-cae13ffb97c4,True,1155.0,10.069999999999999
2026-01-03,b0e62ac3-ea70-4259-af1e-663ca31fa418,2026-01-02,08d304b3-effc-468e-a2fe-5c7a9685d394,f944893d-396e-4c3d-97b5-6c77adfdf58e,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,a153b9a0-e018-4389-9f66-c2f6799a8aaa,True,18180.0,89.9
2026-01-03,b013f936-ec7f-4af6-a0f9-aa17338b69c1,2026-01-02,a11cc411-a115-4673-97df-336595e64901,6d7504ce-97b9-4b65-b218-137da86c774f,f80fee38-9a1a-4191-90f5-153687255446,2c3d618a-c018-44a3-ad03-905667cab539,True,3237.0,25.2
2026-01-03,aaf97f48-0ff2-409c-b977-94b1301e4dcd,2026-01-02,6e3d4409-c64d-4391-a8aa-fb03600d6258,4664b4e1-60a7-462d-8668-b7632e26c9ed,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,37b26b39-09b2-4b25-aec8-50e073b2c3ff,True,4595.0,69.0
2026-01-03,aae2f45c-1be6-4c61-9c97-ef0170a8f174,2026-01-02,32364a4e-2445-40e4-bda4-c4d167af0e4c,b36cf22a-c994-4f24-9a03-02960ddb7798,5b2d745a-c125-432c-93ca-fb629957e2d4,211b0b2d-ad7b-450f-b4a1-f0cea56d887b,True,7238.0,25.12
2026-01-03,aa58e185-09d9-400a-8def-01c89195c118,2026-01-02,4e696ca1-ed45-42c8-bd93-5fe88b5325f0,74b08517-df41-436d-bfe1-c68def8179fd,67f10a70-7093-47d7-9a5d-17f0f331e584,2403d825-af78-4736-8347-56507421a003,True,5213.0,27.48
2026-01-03,a556b8fc-2e4d-49b3-9434-f60140efde43,2026-01-02,9047e655-5aca-41d9-b14e-2961e8dade66,ed5469fe-c02d-4c42-b04b-efa0a6214382,f80fee38-9a1a-4191-90f5-153687255446,ce2b2b3b-39ce-482f-bbe0-4858c09028b0,True,6383.0,41.0
2026-01-03,a111ae6a-6ab3-45ec-a498-36aabcfc89db,2026-01-02,842b7a52-50a6-4be4-9eec-a36b757c8e72,ade7557a-acf4-4ea6-b76b-2ba89a8450f0,ebed2404-4068-4d15-849e-75e578bc4e55,41e901de-4225-4016-8710-ec0036fb4bb9,True,5308.0,25.4
2026-01-03,9c498e13-b90c-4ece-9de1-7df6f03c80b7,2026-01-02,3b263f75-7bbe-47d3-98d0-01e583bd143e,09da00c9-768a-43e8-a02d-ed4140e10ca9,67f10a70-7093-47d7-9a5d-17f0f331e584,f6c0d941-bf97-405a-bf6b-71256c335dcb,True,3778.0,48.0
2026-01-03,95649dae-2116-47c5-9f2c-b930fc6299ec,2026-01-02,8460c3ee-c31c-4639-8bd7-11b2e190737f,bb69ee2c-f3b2-42af-8c0f-800a4d193c96,5b2d745a-c125-432c-93ca-fb629957e2d4,1af5573b-2a80-44b7-a1d7-d54196bff007,True,339.0,0.8
2026-01-03,8f4f1fb0-a289-458c-ab31-cbcf7c560ae4,2026-01-02,4ca9b3f8-9894-4d9b-9a3f-fc6a2f09c112,b26d918c-1838-4b30-84e6-21bd7db5dc1e,ebed2404-4068-4d15-849e-75e578bc4e55,4c2cad0f-1672-4ad7-a915-c94f5e8424ca,True,4549.0,20.0
2026-01-03,88601330-f6c2-4588-ab0a-7fe0655c2933,2026-01-02,df05d702-0414-4397-9103-598813759a50,c5b805b6-cf09-46cc-92ed-eabd24ca9cc5,db01133e-0d9c-4898-8812-320f02883291,cb98bcf6-040a-4e00-964c-e0c9692588e8,True,2292.0,15.08
2026-01-03,8820e285-764c-408a-a73f-0e40c1b7ee0d,2026-01-02,38604e43-6f16-4fdf-ad53-e61aedecd339,ade7557a-acf4-4ea6-b76b-2ba89a8450f0,ebed2404-4068-4d15-849e-75e578bc4e55,41e901de-4225-4016-8710-ec0036fb4bb9,True,5413.0,21.5
2026-01-03,87af8c21-fdde-44d1-8e7c-d82e03f1f744,2026-01-02,80ead9a3-5519-43eb-9551-de41bebf29cd,94166a45-0892-478a-acdf-72f7d38195ff,790ee6ba-e7d5-4743-ac10-e88636792a60,4f87d3fa-208f-4cb6-9e99-2713aecd8e09,True,5298.0,23.82
2026-01-03,84e01d8d-e473-44b1-8769-0d69dcd1bb03,2026-01-02,5f45f535-396d-48ac-944c-24af5e609c0a,458b91aa-c042-43ad-a8df-ee9f21e56dc8,db01133e-0d9c-4898-8812-320f02883291,5ee6a28b-54bc-44ae-b8d6-b5fb6d6d91f3,True,8845.0,120.0
2026-01-03,7c00f3e3-ea88-4f63-8bc2-32d031271454,2026-01-02,83e11547-efa7-442e-89fe-897a83bc93e3,b26d918c-1838-4b30-84e6-21bd7db5dc1e,ebed2404-4068-4d15-849e-75e578bc4e55,fc39aa9f-28a7-4ce0-ae9e-ac8d7b45df2c,True,1223.0,0.31
2026-01-03,73b1ccc5-88bc-4d86-90ca-80a0c52fc6dc,2026-01-02,5e9dba97-c88f-48eb-8539-9790da51edd4,c5b805b6-cf09-46cc-92ed-eabd24ca9cc5,db01133e-0d9c-4898-8812-320f02883291,4dd70fe1-ce95-4cbe-9cf1-d9167c0d28fa,True,6190.0,48.0
2026-01-03,70d5cf13-fb7f-4383-b506-647751335d3f,2026-01-02,e32ce008-6f64-4ac6-be9e-fc334a805d91,2f398dd0-04c7-4578-888d-1171cc511408,67f10a70-7093-47d7-9a5d-17f0f331e584,6c2a29a7-5f77-4d25-a5df-72ecb2333849,True,9760.0,75.84
2026-01-03,70822f93-2af3-41ed-b369-519695cb3083,2026-01-02,6152cd06-da2c-4ab8-86b4-6f9cc43487f4,bb69ee2c-f3b2-42af-8c0f-800a4d193c96,5b2d745a-c125-432c-93ca-fb629957e2d4,68f5950e-3a8e-4823-8849-f982a91e9a63,True,5004.0,24.6
2026-01-03,6f80ec06-04d8-4f2a-bdf7-14ae9e1b2f7b,2026-01-02,e750546c-7ac9-4897-a705-a81d168125b8,458b91aa-c042-43ad-a8df-ee9f21e56dc8,db01133e-0d9c-4898-8812-320f02883291,659259c1-288f-4634-95d6-2a78e6b64372,True,934.0,3.3
2026-01-03,62a7de9c-467b-4fc6-81be-e6eb2a00b01b,2026-01-02,deab5e43-92d3-4a8b-984f-11c09edeea31,4316c0a7-891d-44da-985b-3dade15cf2ab,790ee6ba-e7d5-4743-ac10-e88636792a60,66008fa3-723c-401e-bb0a-d31e54472146,True,2518.0,16.0
2026-01-03,572b5997-88e1-4460-888b-9d4eb507f14d,2026-01-02,c00831f0-ca1d-470e-91ec-b987666c6f34,f944893d-396e-4c3d-97b5-6c77adfdf58e,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,f70c8ef2-5b0a-4aed-82ab-c233eefde338,True,8430.0,63.540000000000006
2026-01-03,51ff775e-b533-4acd-b9d4-fc3556e0f556,2026-01-02,37945901-aacf-4dc0-b1bf-37b5a817b1f0,4664b4e1-60a7-462d-8668-b7632e26c9ed,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,37b26b39-09b2-4b25-aec8-50e073b2c3ff,True,3295.0,5.359999999999999
2026-01-03,4aeb6ea8-9bea-41fe-a692-d55fa21f8733,2026-01-02,06dd677e-d172-4b8a-a659-da92fa44a765,d68d38c5-af10-45ec-ab40-7a6d3c567d7b,db01133e-0d9c-4898-8812-320f02883291,0ecfa030-8f5f-40cd-b4d5-f7527196b4b9,True,1578.0,9.6
2026-01-03,3f0f5c21-83eb-48fb-a0af-fc3d641f79fe,2026-01-02,b2787838-3ded-4dd7-a9ec-d5a75065b18f,db1a55ff-fc4f-4319-8ae5-cdb135df4a44,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,63738e51-d524-4445-96d7-a048aa99f2ea,True,9745.0,56.65999999999998
2026-01-03,3ae605b0-785d-44a9-b944-86f17ae6f7c8,2026-01-02,a117cdb9-9b0a-4f08-ae0d-f48aee72f769,4316c0a7-891d-44da-985b-3dade15cf2ab,790ee6ba-e7d5-4743-ac10-e88636792a60,3ab9513e-a694-4ac4-b2ca-73e58592fe48,True,1074.0,9.399999999999999
2026-01-03,2e3b8c1e-ea68-4ef6-b059-48a6d365cd31,2026-01-02,35a95ffa-d51e-4094-9360-bb70dbe351cd,11df88d1-ceaa-4ef8-a916-f0046d4dddd3,2da4f36b-0634-4616-8649-c74f1b7f9ae6,d999c856-a2e9-4563-826c-b06027be365b,True,2269.0,10.0
2026-01-03,2a3594fb-f36d-4bd5-bd44-07878d73d273,2026-01-02,ee4dfc90-7579-4eae-9bb2-eed8fcf0d057,4316c0a7-891d-44da-985b-3dade15cf2ab,790ee6ba-e7d5-4743-ac10-e88636792a60,3ab9513e-a694-4ac4-b2ca-73e58592fe48,True,1609.0,13.2
2026-01-03,1f511d00-548b-49d2-8c08-16850cda6e60,2026-01-02,70ad5605-c646-4134-a521-749b2a061794,6d7504ce-97b9-4b65-b218-137da86c774f,f80fee38-9a1a-4191-90f5-153687255446,2bc68658-8279-4bb8-b5d5-d02a20d1ac57,True,7086.0,72.8
2026-01-03,1cb88315-4a62-41b0-a7b4-0774adca2dd4,2026-01-02,34cd3f00-6006-4a83-bcbf-54653b085907,74b08517-df41-436d-bfe1-c68def8179fd,67f10a70-7093-47d7-9a5d-17f0f331e584,6f4d202c-3421-483e-9b0b-53f59c5c5e2a,True,3167.0,16.9
2026-01-03,1a686e3d-8c57-46ab-adc1-e04e687b6a5b,2026-01-02,21a58e54-929c-4fc8-9196-a560b64036cc,6d7504ce-97b9-4b65-b218-137da86c774f,f80fee38-9a1a-4191-90f5-153687255446,a6648784-f04c-4e3b-b649-1f6daab1d8c7,True,11437.0,47.5
2026-01-03,1852deef-b91b-47a4-be9b-783a73b012df,2026-01-02,391c4664-9f95-40aa-88f8-980a3f01188c,74b08517-df41-436d-bfe1-c68def8179fd,67f10a70-7093-47d7-9a5d-17f0f331e584,2403d825-af78-4736-8347-56507421a003,True,2170.0,7.6
2026-01-03,09ad4115-9ae2-4ef8-8821-408aecc9d585,2026-01-02,a117cdb9-9b0a-4f08-ae0d-f48aee72f769,4316c0a7-891d-44da-985b-3dade15cf2ab,790ee6ba-e7d5-4743-ac10-e88636792a60,3ab9513e-a694-4ac4-b2ca-73e58592fe48,True,799.0,0.5
2026-01-03,02e784f5-9c90-44ba-a41b-e730c77f94c8,2026-01-02,b6398012-ebb7-46e8-86fb-74ad85d82d5b,890d4062-4284-4805-9943-97f9b0786a1a,21ee323a-6149-4310-908e-74a72cd6cb09,62790b65-5446-4433-abac-0b4ac0ec9585,True,5595.0,50.0
2026-01-03,046d9ef2-1af5-45fd-9ea6-c5e8a6e20742,2026-01-02,c1029bbf-7ad5-4551-b7e8-d4b4fc357b8d,ed5469fe-c02d-4c42-b04b-efa0a6214382,f80fee38-9a1a-4191-90f5-153687255446,f5cb750d-b5c5-4c3f-8221-a83bbbff3fb7,True,8845.0,120.0
2026-01-03,0f89ce22-4a63-4af4-81a7-35213210861c,2026-01-02,dc157209-960c-493e-9fe0-c52e4c549911,f944893d-396e-4c3d-97b5-6c77adfdf58e,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,4451f4a8-1872-4490-953d-d7042ff18735,True,2219.0,17.939999999999998
2026-01-03,19833394-4c90-4ad8-a18b-5738eb770035,2026-01-02,6e35d9d3-9472-4760-9397-b4f288b523ce,de60d8e9-4ac0-46f4-9339-32194d5e12c5,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2,5e6687f8-f29a-4f19-b7dc-d946540b2706,True,7128.0,96.0
2026-01-03,1e5d3adc-a3e9-4157-8551-7f8e20921340,2026-01-02,3e4e96ca-b16a-4b77-8b9b-b66801e738e7,11df88d1-ceaa-4ef8-a916-f0046d4dddd3,2da4f36b-0634-4616-8649-c74f1b7f9ae6,5bdbbcb7-88d5-4e33-968c-93f4bcbc10e8,True,3458.0,48.0
2026-01-03,225305e8-46ba-4f35-839f-41810b347003,2026-01-02,5a0231c1-7e41-4ea5-b200-89c9d6bc4fe0,890d4062-4284-4805-9943-97f9b0786a1a,21ee323a-6149-4310-908e-74a72cd6cb09,898372fe-6414-41eb-9988-f02453976f45,True,3893.0,31.84
2026-01-03,256c67d5-2513-4308-b691-90cef0a43d13,2026-01-02,57c0db33-3b4d-44e7-a744-405d81ef7d04,cac62a5e-97a2-43ef-a008-b791df0c17b7,ebed2404-4068-4d15-849e-75e578bc4e55,7aead0f3-cef4-42c1-ba36-be6d3fcd7688,True,5036.0,57.6
2026-01-03,33cb01a3-baf9-46a8-9f1d-7a948e3064ab,2026-01-02,6458c000-da51-43f8-91ef-e3dddb39d074,bb69ee2c-f3b2-42af-8c0f-800a4d193c96,5b2d745a-c125-432c-93ca-fb629957e2d4,0b477464-2778-481f-a153-b91b2e6db813,True,9704.0,41.28000000000001
2026-01-03,381556ba-4f53-4b49-9281-a349a05eaa99,2026-01-02,088ae844-04ec-4381-80dd-189d20955b0c,cac62a5e-97a2-43ef-a008-b791df0c17b7,ebed2404-4068-4d15-849e-75e578bc4e55,be709a16-5cd9-4c97-b1a0-07b3ff64a7b2,True,1918.0,24.5
2026-01-03,4160dfe5-cd8f-42a1-a41c-f28b0f240a19,2026-01-02,31d84b4a-9ca3-4dc5-8840-45b35fa0bfbe,4316c0a7-891d-44da-985b-3dade15cf2ab,790ee6ba-e7d5-4743-ac10-e88636792a60,6df6b35d-fe12-4c80-84ab-5ac841d21bbe,True,1769.0,24.0
2026-01-03,47113e06-8847-4d76-939d-83fbae74905c,2026-01-02,eb855d65-6db4-423c-9a6d-cbd88572cf4c,b36cf22a-c994-4f24-9a03-02960ddb7798,5b2d745a-c125-432c-93ca-fb629957e2d4,49a0a162-80d7-43d2-b428-31017bf4330e,True,3880.0,34.4
2026-01-03,4dd5adf4-3ea4-473d-b74b-b917926528ac,2026-01-02,3f599132-74af-4b32-b740-b717c58ea599,11df88d1-ceaa-4ef8-a916-f0046d4dddd3,2da4f36b-0634-4616-8649-c74f1b7f9ae6,d999c856-a2e9-4563-826c-b06027be365b,True,4549.0,20.0
2026-01-03,4fcfbe99-9545-4133-aadf-f8ac0fa7e15a,2026-01-02,adfd1cb6-8670-4f95-b648-2c10627c0c21,458b91aa-c042-43ad-a8df-ee9f21e56dc8,db01133e-0d9c-4898-8812-320f02883291,7bb8f200-13b3-43fd-ae21-81b981584b2b,True,3361.0,25.8
2026-01-03,516763ef-885c-4392-b19e-b6531500d782,2026-01-02,5a02219d-c4cc-4639-9811-31ae86b5e2d7,b26d918c-1838-4b30-84e6-21bd7db5dc1e,ebed2404-4068-4d15-849e-75e578bc4e55,fc39aa9f-28a7-4ce0-ae9e-ac8d7b45df2c,True,619.0,4.8
2026-01-03,5abe94ba-377b-46bf-9f2c-48afcf404916,2026-01-02,2b3935b4-5a4e-4e76-8e51-fc862fc03a99,11df88d1-ceaa-4ef8-a916-f0046d4dddd3,2da4f36b-0634-4616-8649-c74f1b7f9ae6,eb02da92-1ee8-4e84-86fe-a9f4b42b21fb,True,2155.0,6.0
2026-01-03,64eede6a-dd8c-4bfa-b252-2dca66da64e7,2026-01-02,b3d72826-2947-4555-b974-ca2978204e72,b36cf22a-c994-4f24-9a03-02960ddb7798,5b2d745a-c125-432c-93ca-fb629957e2d4,d183d751-718b-4938-80b7-f13883674439,True,3628.0,24.8
2026-01-03,67058966-ccb4-4f2b-8136-86952b8db5e0,2026-01-02,be58ba10-2d65-4961-af95-244a8465681e,74b08517-df41-436d-bfe1-c68def8179fd,67f10a70-7093-47d7-9a5d-17f0f331e584,4a10003b-f1ff-4e4a-93ed-30346459b417,True,3224.0,56.4
2026-01-03,686eb94c-e0b8-4d8a-a537-76d7dfcb8abd,2026-01-02,d3b5ab26-8951-4ce1-8a78-a9fa8992a690,cac62a5e-97a2-43ef-a008-b791df0c17b7,ebed2404-4068-4d15-849e-75e578bc4e55,09455434-79c9-42f5-a7a7-c87c236436d2,True,4581.0,15.0
2026-01-03,6b70117d-26dd-4dfb-a02b-a561a5125420,2026-01-02,a540888a-cc24-4a27-960d-bfd8df117416,cac62a5e-97a2-43ef-a008-b791df0c17b7,ebed2404-4068-4d15-849e-75e578bc4e55,7aead0f3-cef4-42c1-ba36-be6d3fcd7688,True,4656.0,35.040000000000006
2026-01-03,6ce19211-876f-4fc7-8f99-26df71938fab,2026-01-02,3b32c7c8-4c00-41fd-af15-a2f1e4b4c923,11df88d1-ceaa-4ef8-a916-f0046d4dddd3,2da4f36b-0634-4616-8649-c74f1b7f9ae6,3472b97d-77b6-4859-804f-5d18e7becbc0,True,0.0,0.0
2026-01-03,7aa1622c-4587-4595-991e-61a73a3a444e,2026-01-02,16b70466-b3f6-4f1f-8421-2fb715747906,4664b4e1-60a7-462d-8668-b7632e26c9ed,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,73f7d036-795f-4790-bd11-60b0c4554985,True,0.0,0.0
2026-01-03,7d18fda8-33a9-409f-b340-01ec6ca1ccf6,2026-01-02,489e9f73-bec1-4fbf-a485-51e31f10ae0e,458b91aa-c042-43ad-a8df-ee9f21e56dc8,db01133e-0d9c-4898-8812-320f02883291,7bb8f200-13b3-43fd-ae21-81b981584b2b,True,3009.0,20.0
2026-01-03,8270aad2-d66d-4b96-91b3-f958eda55d90,2026-01-02,72d2c85e-6de6-4473-9342-6bb0b42a6de7,09da00c9-768a-43e8-a02d-ed4140e10ca9,67f10a70-7093-47d7-9a5d-17f0f331e584,f6c0d941-bf97-405a-bf6b-71256c335dcb,True,4880.0,46.0
2026-01-03,85f62ed8-f7ed-4f7f-a011-9622bfd23b76,2026-01-02,2957585a-c07f-4959-a8cb-fd9c69166712,db1a55ff-fc4f-4319-8ae5-cdb135df4a44,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,ca400c53-ca8b-4d8e-bbc1-d14a832a02a7,True,6293.0,40.800000000000004
2026-01-03,86b85f80-b54d-446e-b92a-8fca6b4439b7,2026-01-02,d5b26b82-fab1-4707-b89c-40c037fd37eb,74b08517-df41-436d-bfe1-c68def8179fd,67f10a70-7093-47d7-9a5d-17f0f331e584,4a10003b-f1ff-4e4a-93ed-30346459b417,True,3386.0,28.4
2026-01-03,8b64e666-8be8-48d8-a0b5-f8b082ef251d,2026-01-02,7e7f8d50-0488-427e-919d-5eab5d936f54,f944893d-396e-4c3d-97b5-6c77adfdf58e,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,844e7c02-569f-4572-bb58-e4a0c8bfd6ad,True,1857.0,14.399999999999999
2026-01-03,8f41980f-af1f-46a6-a7d5-a7beedea2e01,2026-01-02,29b47fd8-dfe0-4755-9183-5361b3d2670e,458b91aa-c042-43ad-a8df-ee9f21e56dc8,db01133e-0d9c-4898-8812-320f02883291,5ee6a28b-54bc-44ae-b8d6-b5fb6d6d91f3,True,30950.0,240.0
2026-01-03,8f58a295-c4d8-4581-843f-a3021d40ab73,2026-01-02,ddd11e2e-40ba-4615-9141-20200477e69e,,cfb8d4a0-1784-4c86-a234-f6326643faec,afb7b9e5-a928-48f9-9f8a-bb689b671c39,True,1395.0,10.1
2026-01-03,970baf5c-eb93-44fe-9a6f-38352000d114,2026-01-02,06cc4153-07a9-4efa-aa25-5162e91dc3ff,74b08517-df41-436d-bfe1-c68def8179fd,67f10a70-7093-47d7-9a5d-17f0f331e584,6f4d202c-3421-483e-9b0b-53f59c5c5e2a,True,7261.0,42.2
2026-01-03,97c708e2-f110-4d8f-856a-3e69ac73bf6b,2026-01-02,ede6a210-8d9d-4739-bb13-b373adda36fc,09da00c9-768a-43e8-a02d-ed4140e10ca9,67f10a70-7093-47d7-9a5d-17f0f331e584,361537d4-fe12-4101-bd0c-35d7b57a96b6,True,0.0,0.0
2026-01-03,a1940f5c-3d84-4bd1-976c-771b4c571314,2026-01-02,6013d6e4-1e3c-44a6-9d2b-7395966e1ff5,d68d38c5-af10-45ec-ab40-7a6d3c567d7b,db01133e-0d9c-4898-8812-320f02883291,0ecfa030-8f5f-40cd-b4d5-f7527196b4b9,True,13647.0,60.0
2026-01-03,a804246d-295d-4da1-a3f4-4b8dd72fa964,2026-01-02,ccb12634-6bd1-468d-927a-ea3a59d8cd62,74b08517-df41-436d-bfe1-c68def8179fd,67f10a70-7093-47d7-9a5d-17f0f331e584,3beb9e97-76e2-4d6c-9d3d-277370381f75,True,4425.0,32.4
