vehicle_id,registration_number,load_capacity,route_id,active,depot_id
4c679ddf-ffbb-4227-b553-2e3d78cd641f,KCR 833U,2000.0,1f1a9a88-caa7-45d5-b878-f2f9118a5d1d,False,f80fee38-9a1a-4191-90f5-153687255446
bd574819-2ff3-4eee-aaa7-0d5308a277d9,KCZ 376B,3500.0,ad52851f-7f97-4186-a2e5-f9fae9249948,False,67f10a70-7093-47d7-9a5d-17f0f331e584
f6c1157c-dc57-48ff-9b96-5276c676f9fd,KBW 840H,3850.0,67fd6b10-68c8-48fd-bf70-0ba07be45e55,False,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2
e5da87ef-87f3-460d-884b-c543e529c520,KCU 256X,10000.0,,False,
0945fb78-df3d-49cb-9b08-4e156fa077c2,KCN 315G,4500.0,659259c1-288f-4634-95d6-2a78e6b64372,True,db01133e-0d9c-4898-8812-320f02883291
36946ae4-2279-4ff1-b3df-f20d52b1f4b6,KCG 613E,6000.0,37b26b39-09b2-4b25-aec8-50e073b2c3ff,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
d52cc134-5736-4da2-958a-4e6cfabfb8dc,KBX 236D,4950.0,62790b65-5446-4433-abac-0b4ac0ec9585,False,21ee323a-6149-4310-908e-74a72cd6cb09
d0b901fc-b892-493a-91a5-d5f359c4cac0,KCS 430L,2750.0,2291662d-f797-4f90-8abd-60f7093fe0d8,False,702ac963-e29f-4a52-adb3-fd03adef8fc9
dd8a5ef4-c2e5-424c-8833-c14437beaada,KCV 614R,3000.0,5ee6a28b-54bc-44ae-b8d6-b5fb6d6d91f3,False,db01133e-0d9c-4898-8812-320f02883291
4a6904a3-a984-4ff0-b5a1-19d77f3b2b3f,KCU 341K,6000.0,844e7c02-569f-4572-bb58-e4a0c8bfd6ad,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
c60f6a5d-2518-4e18-845a-52ffb7df4740,KCH 227W,3000.0,54f0d22d-fcbf-4f53-8470-81b7e2ba2152,False,2da4f36b-0634-4616-8649-c74f1b7f9ae6
1589cf0f-997a-4f7e-b62e-65198f0c63b2,KBR 687A,4000.0,e1c1135c-6a99-41b0-939a-78f3dd75ff8a,False,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2
2d45e850-9a37-4a32-9b4e-debf0ae9e429,KBX 629W,4000.0,8241bfaf-206a-4ca5-b9dc-5af2baf9a2fa,False,5b2d745a-c125-432c-93ca-fb629957e2d4
c00c0491-def8-445a-b033-7e4727fc55bc,KCD 236F,3850.0,f125ff7a-0550-46d2-a873-42491a74e188,False,bdc9719c-5f6b-42e6-b89b-a37e15635b35
4679b520-731e-48f2-bfc1-73be118b2cb7,KDB 150d,4000.0,6f4d202c-3421-483e-9b0b-53f59c5c5e2a,False,67f10a70-7093-47d7-9a5d-17f0f331e584
cb4ded1c-aced-4758-a654-2e2e859a340b,KCL 442A,5000.0,6df6b35d-fe12-4c80-84ab-5ac841d21bbe,False,790ee6ba-e7d5-4743-ac10-e88636792a60
87b06f41-2fc0-488e-999e-62f1a817d630,KCH 406L,3850.0,c6c5282f-d5bb-4be8-9e83-5c367d6b7d2a,False,bdc9719c-5f6b-42e6-b89b-a37e15635b35
628298ff-8f02-4cc8-80b7-bdde62d980c3,KBZ 153X,5000.0,211b0b2d-ad7b-450f-b4a1-f0cea56d887b,False,5b2d745a-c125-432c-93ca-fb629957e2d4
166df16f-ea23-4be5-88c6-9a93ec3db39b,KAT 414H,15000.0,,True,
ba8fa5e6-ed2a-4dd6-a497-b4cd0f9749a5,KBx 305Q,3850.0,ed42a2c7-d733-4bd6-8232-ac0e7f9e096b,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
c0c0bd34-025b-46ae-8898-240a7af61a02,KAA 004A,3500.0,e9e7d146-79d3-430b-81a1-570297dd7743,False,bdc9719c-5f6b-42e6-b89b-a37e15635b35
22d459e0-542b-4849-8ad4-6254c623c233,KCM 620A,10000.0,,True,
7d44caa4-d2dc-4009-bfe3-c6a5df51c5a7,KCK 021W,3500.0,09455434-79c9-42f5-a7a7-c87c236436d2,False,ebed2404-4068-4d15-849e-75e578bc4e55
633c75d4-e10f-4a8e-86a5-084fa4ea6e42,KBZ 306H,3850.0,edee8ea7-b7b9-4f64-b71b-48b7496b5a81,False,bdc9719c-5f6b-42e6-b89b-a37e15635b35
9b183de9-2f56-4159-9070-45d53764efb9,KCD 955N,10000.0,,True,
9187765c-e4af-4b4b-bf0d-49571bf5b9a8,KBA 179A,9000.0,77aa4768-810d-4c2b-8b1e-7d802401e336,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
2e11403c-6c8f-413d-9e94-cbffc9496208,KDK 070S,5000.0,ce2b2b3b-39ce-482f-bbe0-4858c09028b0,False,f80fee38-9a1a-4191-90f5-153687255446
556c9aca-a18c-4805-8f70-2fe13a73f030,KCR 799U,2750.0,63738e51-d524-4445-96d7-a048aa99f2ea,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
08b29547-43ee-456b-a244-b1db2e8c7af5,KDJ 021U,7000.0,5ee6a28b-54bc-44ae-b8d6-b5fb6d6d91f3,False,db01133e-0d9c-4898-8812-320f02883291
50044379-b48b-4cf2-a512-a3bb5ade7c63,KCB 282P,10000.0,,False,
eec4ea28-6458-46c5-badb-a38b916cb551,KCU 265X,10000.0,,True,
8c0e0ab8-6293-490b-850f-e098fcb614c5,KCG 686F,4950.0,60854a1c-a68d-47c2-bc6a-4f14ab161c10,False,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2
b2e75c89-6718-4799-a783-364489ae34cd,KBM 478K,3850.0,4dd70fe1-ce95-4cbe-9cf1-d9167c0d28fa,False,db01133e-0d9c-4898-8812-320f02883291
59cbc2d7-299d-4a54-a977-bb5e7022d71c,KDJ 346E,10000.0,f70c8ef2-5b0a-4aed-82ab-c233eefde338,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
f07af325-59ca-4694-a3f1-116824adecb8,KCK 257q,4500.0,a532f203-da12-4e58-883a-8f9a1d3b45bd,False,2da4f36b-0634-4616-8649-c74f1b7f9ae6
1e647249-2a22-4163-b876-7626c979c775,KBB 913M,3500.0,8241bfaf-206a-4ca5-b9dc-5af2baf9a2fa,False,5b2d745a-c125-432c-93ca-fb629957e2d4
8035bd73-dbc8-4e1d-ac8c-1b13798a7acf,KCH 324V,3000.0,3e293bd9-cd84-4f30-a9be-d59d3b19ea7c,False,2da4f36b-0634-4616-8649-c74f1b7f9ae6
550ede6e-8fe2-4058-9dc0-18b0e2b51874,KCP 055Z,7000.0,1edeff41-5bdb-4f7c-9647-7b873abe26e1,False,f80fee38-9a1a-4191-90f5-153687255446
07e5fb09-fe3b-4055-86c7-84fe3d6d757b,KCS 919H,11000.0,2a13244e-6d77-4f72-9e5d-b67b4bc9d14d,False,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2
ad9afdf8-a3c8-4211-8713-df26dbe4edad,kbq 127m,3500.0,be3557d6-7d12-4a10-a406-191541374e18,False,ebed2404-4068-4d15-849e-75e578bc4e55
53825119-927e-4cef-b5bd-96c58cf3450e,KBJ 552A,10000.0,,True,
f4a6b2cf-4e1a-4420-93eb-9073c62538cb,KCC 476Z,10000.0,,True,
df49c633-17eb-46c5-93d8-88e4b49574e2,kdh 431z,3500.0,77aa4768-810d-4c2b-8b1e-7d802401e336,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
5025c25f-0ea5-4eba-81fb-07447d8ca4bf,KCV 940D,7500.0,2676099c-2999-4d7f-bad7-c8b601c5693f,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
aff278de-939f-437c-b973-476c4f84e629,KDH 607V,6000.0,40e76b4d-3360-4e12-9dd4-718796bcfc3b,False,21ee323a-6149-4310-908e-74a72cd6cb09
5c802b26-68bc-4c76-a634-048c5011ae98,KDJ 019U,6000.0,6f4d202c-3421-483e-9b0b-53f59c5c5e2a,False,67f10a70-7093-47d7-9a5d-17f0f331e584
a4305c76-4037-453a-b24f-d308757dca9e,KBV 118V,7000.0,09d246ef-29b3-41c6-a723-e542554091e6,False,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2
3f9a84a8-c60d-47ac-adbc-001fe514d7f5,kcu 662n,6000.0,be3557d6-7d12-4a10-a406-191541374e18,False,ebed2404-4068-4d15-849e-75e578bc4e55
30fe3415-aa3d-4f3d-969d-05134cb58bd3,KCK 247X,3000.0,ba72d35e-7302-4f25-b9d4-7eca5cb93352,False,3bf331c8-653a-4837-a3b4-db1f8bc99531
69722045-c099-4048-a268-43d89f9255d9,KBQ 107Z,3000.0,844e7c02-569f-4572-bb58-e4a0c8bfd6ad,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
54699b3f-d25e-4640-9604-29e79d4ee2b8,KAY 601L,3000.0,797c46c0-a6fc-44ac-974e-eb19a85ff683,False,bdc9719c-5f6b-42e6-b89b-a37e15635b35
85dde01e-f197-4aae-bc54-adcbe4f83931,KDA 068V,3500.0,f6c0d941-bf97-405a-bf6b-71256c335dcb,False,67f10a70-7093-47d7-9a5d-17f0f331e584
8721209f-598c-49ad-aef6-1ba09cb2419d,KCP 913n,3850.0,be3557d6-7d12-4a10-a406-191541374e18,False,ebed2404-4068-4d15-849e-75e578bc4e55
6ed54a53-392e-4aa6-949b-b955decf8c0d,KBG 345Y,4950.0,f6c0d941-bf97-405a-bf6b-71256c335dcb,False,67f10a70-7093-47d7-9a5d-17f0f331e584
bafd0b81-abd6-4b69-b179-577333441f5d,KBR 794A,3500.0,0528c255-bc69-4314-a887-349646421244,False,bdc9719c-5f6b-42e6-b89b-a37e15635b35
94a93f53-99e5-4048-ac51-82de38e7f4f2,KCF 207N,5000.0,91ba2436-8cf3-47ba-9979-e7ff1ff99402,False,5b2d745a-c125-432c-93ca-fb629957e2d4
75db1239-424b-41f3-9bbc-dcdc04945862,KDB 057A,7000.0,2c3d618a-c018-44a3-ad03-905667cab539,False,f80fee38-9a1a-4191-90f5-153687255446
e74b1a42-1750-47f5-b7fb-677563dd0ef0,KCH 992B,10000.0,6650c672-5a8d-4120-a012-11973de681dc,False,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2
f920e726-70d0-46e5-8fd3-91fdec5054b6,KBX 305Q,3000.0,ed42a2c7-d733-4bd6-8232-ac0e7f9e096b,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
efc59427-635f-4620-a506-01efa5a6f2ab,KCX 077s,4500.0,49a0a162-80d7-43d2-b428-31017bf4330e,False,5b2d745a-c125-432c-93ca-fb629957e2d4
13fc1aaa-2fef-4e0f-b14b-349ffa6b513f,KCR 382A,4500.0,95e538a3-a232-4a80-9419-fa575d0de857,True,67f10a70-7093-47d7-9a5d-17f0f331e584
377307e3-2119-458a-9571-a48694dfc9a9,KDC 179C,7000.0,4692a22f-1ff0-44fb-a028-a9956601d079,False,db01133e-0d9c-4898-8812-320f02883291
07e129dc-6a8a-483c-bdbb-f90346b111e9,KDK 668H,20000.0,5522718a-2ada-4bbb-bc67-5b92f2c526b9,False,3259d09a-a825-4e53-ab3f-657d1c415eb0
7eca8da7-187e-4ede-8a7c-f71eb185560d,KBK 707J,10000.0,,True,
7488d6e5-a5e4-466b-8ea1-e94d613b0c1b,KVF 567R,3.0,,False,
4ab75ae7-3557-4745-acfd-db09d7b97143,KBR 547p,3000.0,7bb8f200-13b3-43fd-ae21-81b981584b2b,False,db01133e-0d9c-4898-8812-320f02883291
a998ba56-8e69-4e21-a6a5-3849a0e30dfe,KCE 565Z,5500.0,f6c0d941-bf97-405a-bf6b-71256c335dcb,False,67f10a70-7093-47d7-9a5d-17f0f331e584
5dfce28b-c037-4dec-9885-a84d967c035d,KBU 726A,5500.0,ce2b2b3b-39ce-482f-bbe0-4858c09028b0,False,f80fee38-9a1a-4191-90f5-153687255446
213297b2-0309-49fb-84e9-18f78be7860b,KBY 979S,2500.0,898372fe-6414-41eb-9988-f02453976f45,False,21ee323a-6149-4310-908e-74a72cd6cb09
ef3f501f-7f41-4910-a58f-2effe1bb19b6,KDL 217W,5000.0,5d0febbd-a9e3-4857-bd77-6706e6f44362,False,67f10a70-7093-47d7-9a5d-17f0f331e584
e65464d5-2e81-4186-b80e-7ac39a31f79d,KCX 264F,3500.0,0638e859-fa10-46a8-b9c4-90d49e185bd0,False,790ee6ba-e7d5-4743-ac10-e88636792a60
36e4424c-8f1d-4cff-8f93-499e15167e23,KCT 220A,10000.0,,True,
0dcd050e-38b8-4a6f-810b-edd1f1d12686,KCU 831H,3850.0,7aead0f3-cef4-42c1-ba36-be6d3fcd7688,False,ebed2404-4068-4d15-849e-75e578bc4e55
4b4835cb-452e-46ec-9937-b79ea0cbe9f9,KDC 563X,3550.0,89d6b8a5-f194-4890-a69f-5046aa7c1016,False,67f10a70-7093-47d7-9a5d-17f0f331e584
c61e615c-936d-49d1-90fa-bc66803b8e5a,KDH 019M,10000.0,,True,
6b297a4b-e2c5-4310-9a45-43854c7fe768,KBE 739V,10000.0,,True,
614c5955-ccf8-48eb-8287-f15288fb8870,KSZ 257N,3850.0,5ee6a28b-54bc-44ae-b8d6-b5fb6d6d91f3,False,db01133e-0d9c-4898-8812-320f02883291
e7e1328e-d16d-4290-9aa1-cf5eede216a1,KCZ 760W,6500.0,8241bfaf-206a-4ca5-b9dc-5af2baf9a2fa,False,5b2d745a-c125-432c-93ca-fb629957e2d4
418599f3-67b2-41ea-ad2f-ffc7271b2d70,KCX 028A,3500.0,73f7d036-795f-4790-bd11-60b0c4554985,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
5da38045-1950-44cd-8ca5-743d6b1b0f8f,KBV 721C,3500.0,e65b0f01-e0e2-407d-8d95-ef5f54e44fef,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
a5ce3eba-e80f-48f7-b362-6adeedb8cc89,UBG 479U,2500.0,83782ddf-0a8c-4852-b758-79d669f80ebf,False,964e854f-07df-4cdb-b87c-2d16391f724c
ca898407-65da-4e14-a447-f35d1cf0817f,KBP 483B,3850.0,4dd70fe1-ce95-4cbe-9cf1-d9167c0d28fa,False,db01133e-0d9c-4898-8812-320f02883291
2da921a5-2b17-4952-bf7f-43ab49b5f078,KCR 796U,2750.0,a153b9a0-e018-4389-9f66-c2f6799a8aaa,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
44f7702b-6e60-4a95-94e4-17682b10a7d3,KDE 016U,10000.0,,False,
267d2872-798b-4a93-9bcd-dafe95ae43ae,kcs 994j,7000.0,2a13244e-6d77-4f72-9e5d-b67b4bc9d14d,False,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2
aaa4b6d4-564f-4e47-9386-52248ec64c95,KCT 580T,6500.0,4692a22f-1ff0-44fb-a028-a9956601d079,False,db01133e-0d9c-4898-8812-320f02883291
82b3904f-80e6-4cb2-835a-0f824b64c935,KCU 299W,3500.0,ce2b2b3b-39ce-482f-bbe0-4858c09028b0,False,f80fee38-9a1a-4191-90f5-153687255446
b65c631f-32ee-4de6-8645-a8183ad4c9ed,KCE 092T,2000.0,f1fb3868-3956-478e-b84e-40b620997de0,False,fc40a266-519a-409f-a66c-f991a724ae90
fcd94fd0-5865-42ef-91a5-4bffa7bece64,KDH 133V,7000.0,9893d81f-df1e-49a9-a0d4-0a5016e00e0f,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
cb79a1e9-ddc1-4b6a-a662-fdddbc4d64a0,KDG 286Q,10000.0,,True,
3bc21cf1-5c5e-446c-b2ca-737cd169a6de,KCR 069T,10000.0,,True,
bf5884e7-264b-4348-81a7-5c98c20fd8ce,KCG 653L,4000.0,f70c8ef2-5b0a-4aed-82ab-c233eefde338,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
39302f1d-8846-4707-99e1-48483d51b078,KCX 035G,3850.0,be709a16-5cd9-4c97-b1a0-07b3ff64a7b2,False,ebed2404-4068-4d15-849e-75e578bc4e55
445481aa-31cd-409f-9ada-77719fe8b62b,KCQ 161Y,2000.0,4451f4a8-1872-4490-953d-d7042ff18735,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
ed0aa3ab-3b91-4496-8539-44bbb57d2fa6,KBZ 709H,2500.0,4f87d3fa-208f-4cb6-9e99-2713aecd8e09,False,790ee6ba-e7d5-4743-ac10-e88636792a60
a2162e81-ef94-40eb-a950-b06da366c373,KAP 549R,3850.0,8f7a1712-b837-41a9-b2e0-ec699c21207b,False,2da4f36b-0634-4616-8649-c74f1b7f9ae6
9827c061-e40f-496a-96e4-38b7ece58b04,UBB 476Y,3500.0,1038f782-115f-4390-99c3-bf9bac884223,False,964e854f-07df-4cdb-b87c-2d16391f724c
547a78c5-b573-45f2-a572-f4cf8c0eaf51,KAX 541U,10000.0,,True,
e40dd257-457c-4f3a-a15a-7fd2aafa1d7f,KCE 173R,5000.0,3472b97d-77b6-4859-804f-5d18e7becbc0,False,2da4f36b-0634-4616-8649-c74f1b7f9ae6
63461aee-c891-4f46-9085-7318bff6443f,KBS 705Y,3500.0,f1c58bca-1eb0-4d09-aa70-7ea1f9d8906c,False,fc40a266-519a-409f-a66c-f991a724ae90
579a08f2-a615-4909-bb55-7f4455cc7885,KCQ 722Y,4500.0,7c24a15d-10cd-48e0-a939-f9704f02058d,False,f80fee38-9a1a-4191-90f5-153687255446
85dd0398-5199-4521-a854-0b6e8f503557,KCG 013D,3550.0,2b821c38-4de6-47b6-8593-cae13ffb97c4,False,790ee6ba-e7d5-4743-ac10-e88636792a60
7f85109e-52e7-4044-b9ca-8c96983e6df2,KBL 089y,4950.0,36ed0ad7-a24e-45ef-97d6-b643ad4d9095,False,2da4f36b-0634-4616-8649-c74f1b7f9ae6
7021cee7-d7f7-474e-8325-41165b6acfe6,KBH 096H,28000.0,,False,
b48e5038-65eb-41b2-8667-963a1a383faa,KBS 849D,9000.0,,True,
9efd9825-b004-473d-b6e7-078c6963a67f,KCX 702X,2500.0,361537d4-fe12-4101-bd0c-35d7b57a96b6,True,67f10a70-7093-47d7-9a5d-17f0f331e584
e1b201c0-e1f3-42bd-86ab-cbc10ce13bdb,KCG 349Y,5000.0,844e7c02-569f-4572-bb58-e4a0c8bfd6ad,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
fbb78cf5-7104-446f-abd6-2dfe66d09049,KCL 012Y,4000.0,cef6382d-a82d-4ced-be1a-f8c50f20e5ca,False,bab6f582-f960-4933-ba2e-20cfa1a09073
71380601-0bc2-4826-a87b-daaf15d6d0df,KCM 130J,3850.0,41e901de-4225-4016-8710-ec0036fb4bb9,False,ebed2404-4068-4d15-849e-75e578bc4e55
9acca3dd-a632-421f-ab46-30aeea31552b,KCm 715y,2000.0,5522718a-2ada-4bbb-bc67-5b92f2c526b9,False,db01133e-0d9c-4898-8812-320f02883291
3d010437-b044-4d71-ac0f-fcd99931f58b,KAK 912P,3500.0,f8e6cdbe-8bea-4a90-bb47-24282fd37e61,False,6c8821b8-655f-4851-81cd-5ee0dfbdc9a7
d063f22f-2407-4590-85f3-eb85dd7faedd,KCC 472A,3000.0,6c2a29a7-5f77-4d25-a5df-72ecb2333849,False,67f10a70-7093-47d7-9a5d-17f0f331e584
6b650dd9-09b4-4acd-85f0-9db2f3963752,KCC 016A,6000.0,21bf95d8-275d-4a56-904d-9864b87bed0c,False,21ee323a-6149-4310-908e-74a72cd6cb09
4be7f4b9-8775-4c50-9311-02ca193b49cf,KDB 148R,3850.0,444d9b0e-433e-46b2-b66d-284a4ad48307,False,67f10a70-7093-47d7-9a5d-17f0f331e584
15864f19-ad66-4f9f-b064-a76af5390522,KAL 857u,3500.0,2676099c-2999-4d7f-bad7-c8b601c5693f,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
c596f697-c180-4666-a45d-5c121e922a96,KCG 889A,7000.0,3bc7a230-4b35-48e9-a103-5c25cb9db637,False,bab6f582-f960-4933-ba2e-20cfa1a09073
d2a23264-0a10-4a7a-874b-64ffbefca5fa,KBJ 104S,3400.0,ce2b2b3b-39ce-482f-bbe0-4858c09028b0,False,f80fee38-9a1a-4191-90f5-153687255446
d2f1d4d8-94da-46b0-9f8d-4c14b5cd83e2,KAP 829A,10000.0,,True,
0000a521-e3e2-443f-b64f-50a91d92dcc1,KAX 051E,28000.0,,True,
3289070e-48de-4f26-b753-2860d28b4936,KDJ 175U,5000.0,46b95569-7e4f-4251-9693-3d6d3685e826,False,790ee6ba-e7d5-4743-ac10-e88636792a60
052bbfd4-74e8-4018-9d16-d16ab7b005ee,KBV 784P,7000.0,fe8056e5-11b4-4c3c-9883-caded08ad812,False,bab6f582-f960-4933-ba2e-20cfa1a09073
4ff4f78c-cbb1-478c-b456-cd6e5bf4cb4c,KBX 069J,4000.0,5e6687f8-f29a-4f19-b7dc-d946540b2706,False,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2
5e1e169c-57d0-4ed8-8313-88af90189e7c,KCG 797X,3500.0,b6a44d59-ab4e-4803-9ca3-2d317205f290,False,f8b13926-9745-4158-a3ab-492e31a3f23a
1c6e2869-3ad5-4983-8f45-4ce80e5d53eb,KBE 352P,10000.0,,True,
2afad767-1e48-41a1-a52e-c967420ce0d0,KDD 068Q,3000.0,1edeff41-5bdb-4f7c-9647-7b873abe26e1,False,f80fee38-9a1a-4191-90f5-153687255446
0e77696a-7a8f-4776-b7d5-8c52d8c20fe9,KCW 246Z,10000.0,,False,
e0e7b95e-7e82-47d1-873c-49e41e1f7742,KCJ 030U,10000.0,,False,
babcefe5-a11b-4e0a-9a70-858f458544e1,KDA 001A,10000.0,7aea156a-f9b8-4e13-92f4-483c356d5893,False,5b533901-0623-4f78-bace-9f677c1f459b
d41e22e2-2b86-42b7-9730-c9073a37d5c6,KCM 136Y,3000.0,36ed0ad7-a24e-45ef-97d6-b643ad4d9095,False,2da4f36b-0634-4616-8649-c74f1b7f9ae6
a309606c-67a6-4839-a866-ee81db54e8b8,KDE 001m,10000.0,1edeff41-5bdb-4f7c-9647-7b873abe26e1,False,f80fee38-9a1a-4191-90f5-153687255446
7819366b-e362-4509-9942-41f074de25de,KCC 868j,3850.0,4451f4a8-1872-4490-953d-d7042ff18735,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
7da1e4d2-61f0-4165-97b3-2400a966154a,KDB 896Y,28000.0,,True,
4811ce5a-aa49-4a5a-b66c-c67c9e26566e,KDB 150D,3850.0,6f4d202c-3421-483e-9b0b-53f59c5c5e2a,False,67f10a70-7093-47d7-9a5d-17f0f331e584
afb763eb-1f38-47a0-9cfe-c9de50f4f574,KCP 899R,3850.0,f6c0d941-bf97-405a-bf6b-71256c335dcb,False,67f10a70-7093-47d7-9a5d-17f0f331e584
674d8b4c-d23a-4d67-baa8-345bd4996784,KCR 837U,3000.0,f8e6cdbe-8bea-4a90-bb47-24282fd37e61,False,6c8821b8-655f-4851-81cd-5ee0dfbdc9a7
72b0b9d6-96be-4b56-87a4-f7d62bd39c35,KDJ 174U,5000.0,3e293bd9-cd84-4f30-a9be-d59d3b19ea7c,False,2da4f36b-0634-4616-8649-c74f1b7f9ae6
dd018b61-36b8-47fc-b2f9-80864236b6cd,KCP 038R,3000.0,,False,
442bcec3-2026-49e7-89d4-fae4b8beb7d3,KDJ 710H,7000.0,a075b64b-3018-4760-9deb-c5c165cf4db1,False,bab6f582-f960-4933-ba2e-20cfa1a09073
f74aea93-7e93-469d-8126-65a04d6200c5,KBQ 094r,3500.0,41e901de-4225-4016-8710-ec0036fb4bb9,False,ebed2404-4068-4d15-849e-75e578bc4e55
a781a0aa-b28d-40e3-8f4c-7da5835d4293,KBN 758F,28000.0,,False,
312c1f47-9e24-482a-bd00-9bf2b8b548a8,KCS 091z,3500.0,95e538a3-a232-4a80-9419-fa575d0de857,False,67f10a70-7093-47d7-9a5d-17f0f331e584
4408d3f3-0c42-4b21-9c2e-ee57eb71f169,KDJ 025H,10000.0,,True,
81963ffa-4bc4-4238-8442-d38f31c938dd,KCV 089X,8000.0,2bc68658-8279-4bb8-b5d5-d02a20d1ac57,False,f80fee38-9a1a-4191-90f5-153687255446
3e8bb621-a80f-4803-88f3-c66a7f731a28,KCQ 163Y,2000.0,5bdbbcb7-88d5-4e33-968c-93f4bcbc10e8,False,2da4f36b-0634-4616-8649-c74f1b7f9ae6
f81a9914-4b73-4ad4-9796-592986b553c0,KCU 860H,7000.0,e26f7e87-5356-4e56-b7aa-5c37cb04635f,False,2da4f36b-0634-4616-8649-c74f1b7f9ae6
a3799458-6555-492a-a669-aa8625899ace,KBQ 292Z,3000.0,89d6b8a5-f194-4890-a69f-5046aa7c1016,False,67f10a70-7093-47d7-9a5d-17f0f331e584
ce834670-f324-4a99-8b76-3d4d276429a6,KDH 127T,10000.0,,True,
b5c06d05-5c17-42aa-9e09-dfd71b9070a0,KBZ 706H,3850.0,3ab9513e-a694-4ac4-b2ca-73e58592fe48,False,790ee6ba-e7d5-4743-ac10-e88636792a60
7f40189e-44a2-414e-a077-6ad3b700ae4d,KCG 814H,2500.0,9a2f96af-937a-4f22-a523-175e2bbcea2e,False,bdc9719c-5f6b-42e6-b89b-a37e15635b35
ebd9887e-f8e6-4fac-a766-0814dc8cc431,KCK 416g,10000.0,2291662d-f797-4f90-8abd-60f7093fe0d8,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
ae82fb4c-8ff2-428a-8474-904e54553ccb,KCX 264X,3850.0,4f87d3fa-208f-4cb6-9e99-2713aecd8e09,False,790ee6ba-e7d5-4743-ac10-e88636792a60
6d42c2fa-0b8d-48aa-9da1-8f25a949a5bb,KCC 943N,4500.0,a532f203-da12-4e58-883a-8f9a1d3b45bd,False,2da4f36b-0634-4616-8649-c74f1b7f9ae6
03559c0b-0e2e-4b6a-9f46-43b5099637ab,KCQ 742A,10000.0,,False,
1a4a37ee-7a16-4e3d-957e-eb529ee53c97,KBJ 103E,3500.0,644556bd-5d78-4d67-9b2c-525c6bb11f5f,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
78c3d6af-d1fc-4b49-806f-649ea52a7cb7,KCZ 199V,2750.0,b4687c24-adfb-4df2-8e1d-f255bc811b5d,False,bab6f582-f960-4933-ba2e-20cfa1a09073
8ed3c912-4eab-485d-8b83-86fcd309b148,KCC 773C,3850.0,8aa096dd-f639-43e8-b34f-8a20dc3ff0e2,False,21ee323a-6149-4310-908e-74a72cd6cb09
441f03f8-2ed3-4613-9a06-0e3f0fcd94c1,KQQ 555T,10000.0,4835cd9a-2886-41f5-ba9a-471ef0e0aa22,True,5b533901-0623-4f78-bace-9f677c1f459b
2e4cf045-7c3a-4482-83da-6da93fc23fa0,KCH 797H,5000.0,1af5573b-2a80-44b7-a1d7-d54196bff007,False,5b2d745a-c125-432c-93ca-fb629957e2d4
b832b2d9-bc94-4a05-99a7-4359018a59b9,KDJ 596S,7000.0,211b0b2d-ad7b-450f-b4a1-f0cea56d887b,False,5b2d745a-c125-432c-93ca-fb629957e2d4
4af06493-7a76-4d32-9ede-c823f2e7ef3b,KCL 960B,28000.0,,True,
4b9e665e-a1bd-47a0-9f9b-41d82b12a7ab,KCY 122P,4500.0,f6c0d941-bf97-405a-bf6b-71256c335dcb,False,67f10a70-7093-47d7-9a5d-17f0f331e584
5e088390-95ab-4888-ab9f-3a8d396816d7,KBN 319D,28000.0,,True,
3c89c476-dfcc-4981-8db7-aa1657aafbfc,KDA 426T,5500.0,09d246ef-29b3-41c6-a723-e542554091e6,False,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2
9c4decd2-ec36-418a-89bc-a71765839a6d,KCR 789U,2750.0,37b26b39-09b2-4b25-aec8-50e073b2c3ff,False,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8
